,,2010-01-04 00:00:00
High,MFA^B,
High,MFA^C,
High,MFC,19.219999313354492
High,MFD,12.6899995803833
High,MFG,3.609999895095825
High,MFGP,
High,MFH,
High,MFIC,29.81999969482422
High,MFIN,8.25
High,MFM,6.940000057220459
High,MFV,7.190000057220459
High,MG,15.289999961853027
High,MGA,13.350000381469727
High,MGAM,
High,MGEE,24.126667022705078
High,MGF,7.429999828338623
High,MGI,24.799999237060547
High,MGIC,2.450000047683716
High,MGLD,
High,MGM,9.75
High,MGNI,
High,MGNX,
High,MGPI,7.769999980926514
High,MGR,
High,MGRB,
High,MGRC,23.479999542236328
High,MGRD,
High,MGTA,
High,MGTX,
High,MGU,16.110000610351562
High,MGY,
High,MGYR,3.276002883911133
High,MHD,14.529999732971191
High,MHF,7.429999828338623
High,MHH,1.899999976158142
High,MHI,13.850000381469727
High,MHK,48.81999969482422
High,MHLA,
High,MHLD,7.630000114440918
High,MHN,13.350000381469727
High,MHNC,
High,MHO,10.779999732971191
High,MHUA,
High,MICS,0.8999999761581421
High,MICT,
High,MIDD,16.916667938232422
High,MIGI,
High,MIMO,
High,MIN,6.710000038146973
High,MIND,7.699999809265137
High,MINDP,
High,MINM,0.5099999904632568
High,MIO,
High,MIR,
High,MIRM,
High,MIRO,
High,MIST,
High,MIT,
High,MITA,
High,MITAU,
High,MITAW,
High,MITK,0.8500000238418579
High,MITQ,
High,MITT,
High,MITT^A,
High,MITT^B,
High,MITT^C,
High,MIXT,
High,MIY,13.050000190734863
High,MKC,18.204999923706055
High,MKFG,
High,MKL,345.0
High,MKSI,17.959999084472656
High,MKTW,
High,MKTX,14.399999618530273
High,ML,
High,MLAB,26.510000228881836
High,MLAC,
High,MLAI,
High,MLAIW,
High,MLCO,3.5999999046325684
High,MLEC,
High,MLECW,
High,MLGO,
High,MLI,12.725000381469727
High,MLKN,16.350000381469727
High,MLM,91.79000091552734
High,MLNK,
High,MLP,5.590000152587891
High,MLR,11.949999809265137
High,MLSS,1.850000023841858
High,MLTX,
High,MLVF,8.922590255737305
High,MMAT,
High,MMC,22.219999313354492
High,MMD,
High,MMI,
High,MMLP,32.0
High,MMM,83.44999694824219
High,MMMB,
High,MMP,22.30500030517578
High,MMS,12.662500381469727
High,MMSI,15.807999610900879
High,MMT,6.519999980926514
High,MMU,12.399999618530273
High,MMX,
High,MMYT,
High,MNDO,0.9700000286102295
High,MNDY,
High,MNK,
High,MNKD,45.45000076293945
High,MNMD,
High,MNOV,7.420000076293945
High,MNP,13.390000343322754
High,MNPR,
High,MNRO,22.926666259765625
High,MNSB,5.714285850524902
High,MNSBP,
High,MNSO,
High,MNST,6.550000190734863
High,MNTK,
High,MNTN,
High,MNTS,
High,MNTSW,
High,MNTV,
High,MNTX,2.140000104904175
High,MO,19.8700008392334
High,MOB,
High,MOBQ,0.6100000143051147
High,MOBQW,
High,MOBV,
High,MOBVW,
High,MOD,12.40999984741211
High,MODD,
High,MODG,8.0
High,MODN,
High,MODV,15.84000015258789
High,MOFG,8.920000076293945
High,MOGO,
High,MOGU,
High,MOH,15.853333473205566
High,MOLN,
High,MOMO,
High,MOND,
High,MOR,
High,MORF,
High,MORN,48.880001068115234
High,MOS,62.36000061035156
High,MOTS,
High,MOV,10.100000381469727
High,MOVE,
High,MOXC,
High,MP,
High,MPA,13.3100004196167
High,MPAA,5.150000095367432
High,MPB,9.779999732971191
High,MPC,
High,MPLN,
High,MPLX,
High,MPRAU,
High,MPTI,
High,MPV,12.180000305175781
High,MPW,10.260000228881836
High,MPWR,24.5
High,MPX,5.059999942779541
High,MQ,
High,MQT,11.789999961853027
High,MQY,13.899999618530273
High,MRAI,
High,MRAM,
High,MRBK,
High,MRC,
High,MRCC,
High,MRCY,11.680000305175781
High,MRDB,
High,MREO,
High,MRIN,
High,MRK,35.54389190673828
High,MRKR,624.0
High,MRM,
High,MRNA,
High,MRNS,
High,MRO,19.18940544128418
High,MRSN,
High,MRTN,4.872000217437744
High,MRTX,
High,MRUS,
High,MRVI,
High,MRVL,21.309999465942383
High,MS,31.969999313354492
High,MSA,27.260000228881836
High,MSAC,
High,MSACW,
High,MSB,13.4399995803833
High,MSBI,
High,MSBIP,
High,MSC,
High,MSCI,32.34000015258789
High,MSD,10.149999618530273
High,MSDA,
High,MSDAU,
High,MSDAW,
High,MSEX,18.0
High,MSFT,31.100000381469727
High,MSGE,
High,MSGM,
High,MSGS,
High,MSI,32.42084884643555
High,MSM,47.720001220703125
High,MSN,2.5799999237060547
High,MSSA,
High,MSSAR,
High,MSSAU,
High,MSSAW,
High,MSTR,96.25
High,MSVB,4.688831806182861
High,MS^A,
High,MS^E,
High,MS^F,
High,MS^I,
High,MS^K,
High,MS^L,
High,MS^O,
High,MS^P,
High,MT,144.83999633789062
High,MTA,1.1039999723434448
High,MTAC,
High,MTACW,
High,MTAL,
High,MTB,67.6500015258789
High,MTBC,
High,MTBCO,
High,MTBCP,
High,MTB^H,
High,MTC,
High,MTCH,5.962306976318359
High,MTCN,
High,MTCR,
High,MTD,106.20999908447266
High,MTDR,
High,MTEK,
High,MTEM,19.799999237060547
High,MTEX,32.599998474121094
High,MTG,6.329999923706055
High,MTH,19.899999618530273
High,MTLS,
High,MTMT,3.1519999504089355
High,MTN,38.54999923706055
High,MTNB,
High,MTP,
High,MTR,37.130001068115234
High,MTRN,19.700000762939453
High,MTRX,11.020000457763672
High,MTRY,
High,MTRYW,
High,MTSI,
High,MTTR,
High,MTVC,
High,MTW,9.493098258972168
High,MTX,27.940000534057617
High,MTZ,13.130000114440918
High,MU,11.039999961853027
High,MUA,12.239999771118164
High,MUC,12.630000114440918
High,MUE,13.079999923706055
High,MUFG,4.980000019073486
High,MUI,13.170000076293945
High,MUJ,13.699999809265137
High,MULN,15.0
High,MUR,48.41105270385742
High,MURF,
High,MURFU,
High,MURFW,
High,MUSA,
High,MUX,26.200000762939453
High,MVBF,
High,MVF,9.270000457763672
High,MVIS,25.920000076293945
High,MVO,21.200000762939453
High,MVST,
High,MVSTW,
High,MVT,14.079999923706055
High,MWA,5.440000057220459
High,MX,
High,MXC,10.670000076293945
High,MXCT,
High,MXE,7.829999923706055
High,MXF,22.459999084472656
High,MXL,
High,MYD,12.899999618530273
High,MYE,9.600000381469727
High,MYFW,
High,MYGN,26.799999237060547
High,MYI,12.420000076293945
High,MYMD,
High,MYN,11.850000381469727
High,MYNA,
High,MYNZ,
High,MYO,
High,MYOV,
High,MYPS,
High,MYPSW,
High,MYRG,18.729999542236328
High,MYSZ,
High,MYTE,
High,NA,
High,NAAC,
High,NAACW,
High,NAAS,
High,NABL,
High,NAC,12.5
High,NAD,13.539999961853027
High,NAII,7.800000190734863
High,NAK,8.59000015258789
High,NAMS,
High,NAMSW,
High,NAN,13.0
High,NAOV,
High,NAPA,
High,NARI,
High,NAT,29.967361450195312
High,NATH,15.25
High,NATI,19.886667251586914
High,NATR,8.289999961853027
High,NAUT,
High,NAVB,25.200000762939453
High,NAVI,
High,NAZ,12.960000038146973
High,NBB,
High,NBH,13.5
High,NBHC,
High,NBIX,2.8499999046325684
High,NBN,9.0
High,NBO,13.140000343322754
High,NBR,1160.5
High,NBRV,
High,NBSE,30.9000301361084
High,NBST,
High,NBTB,20.700000762939453
High,NBTX,
High,NBW,13.300000190734863
High,NBXG,
High,NBY,1828.75
High,NC,3.9799129962921143
High,NCA,9.100000381469727
High,NCAC,
High,NCACU,
High,NCACW,
High,NCLH,
High,NCMI,16.969999313354492
High,NCNA,
High,NCNO,
High,NCPL,2.0
High,NCPLW,
High,NCR,11.4399995803833
High,NCRA,
High,NCSM,
High,NCTY,228.60000610351562
High,NCV,9.40999984741211
High,NCV^A,
High,NCZ,8.640000343322754
High,NCZ^A,
High,NDAQ,6.809999942779541
High,NDLS,
High,NDMO,
High,NDP,
High,NDRA,
High,NDSN,32.474998474121094
High,NE,
High,NEA,13.930000305175781
High,NECB,5.074626922607422
High,NEE,13.4350004196167
High,NEE^N,
High,NEE^P,
High,NEE^Q,
High,NEE^R,
High,NEGG,
High,NEM,49.18000030517578
High,NEN,18.200000762939453
High,NEO,1.5499999523162842
High,NEOG,6.1165289878845215
High,NEON,7.5
High,NEOV,
High,NEOVW,
High,NEP,
High,NEPH,171.0
High,NEPT,76.6500015258789
High,NERV,
High,NESR,
High,NESRW,
High,NET,
High,NETC,
High,NETI,
High,NEU,120.18000030517578
High,NEWP,0.9599999785423279
High,NEWR,
High,NEWT,5.0
High,NEWTL,
High,NEWTZ,
High,NEX,
High,NEXA,
High,NEXI,
High,NEXT,
High,NFBK,9.865279197692871
High,NFE,
High,NFG,50.86000061035156
High,NFGC,
High,NFJ,14.930000305175781
High,NFLX,7.961429119110107
High,NFNT,
High,NFYS,
High,NG,6.409999847412109
High,NGC,
High,NGD,3.859999895095825
High,NGG,60.18558883666992
High,NGL,
High,NGL^B,
High,NGL^C,
High,NGM,
High,NGMS,
High,NGS,19.5
High,NGVC,
High,NGVT,
High,NH,
High,NHC,36.9900016784668
High,NHI,37.119998931884766
High,NHIC,
High,NHICU,
High,NHS,12.069999694824219
High,NHTC,0.14000000059604645
High,NHWK,
High,NI,6.165029048919678
High,NIC,
High,NICE,31.729999542236328
High,NICK,6.900000095367432
High,NID,
High,NIE,16.81999969482422
High,NIM,10.430000305175781
High,NIMC,
High,NINE,
High,NIO,
High,NIQ,
High,NISN,
High,NIU,
High,NI^B,
High,NJR,18.950000762939453
High,NKE,16.517499923706055
High,NKG,13.109999656677246
High,NKLA,
High,NKSH,29.170000076293945
High,NKTR,9.710000038146973
High,NKTX,
High,NKX,12.699999809265137
High,NL,7.389999866485596
High,NLS,2.0899999141693115
High,NLSP,
High,NLSPW,
High,NLTX,
High,NLY,70.0
High,NLY^F,
High,NLY^G,
High,NLY^I,
High,NM,64.0
High,NMAI,
High,NMCO,
High,NMFC,
High,NMG,
High,NMI,11.0600004196167
High,NMIH,
High,NMK^C,
High,NML,
High,NMM,224.6999969482422
High,NMR,7.559999942779541
High,NMRD,
High,NMRK,
High,NMS,
High,NMT,13.59000015258789
High,NMTC,
High,NMTR,
High,NMZ,12.600000381469727
High,NM^G,
High,NM^H,
High,NN,
High,NNAVW,
High,NNBR,4.070000171661377
High,NNDM,
High,NNI,17.790000915527344
High,NNN,21.65999984741211
High,NNOX,
High,NNVC,62.29999923706055
High,NNY,9.5
High,NOA,7.670000076293945
High,NOAH,
High,NOC,51.38204574584961
High,NODK,
High,NOG,126.0999984741211
High,NOGN,
High,NOGNW,
High,NOK,13.449999809265137
High,NOM,15.420000076293945
High,NOMD,
High,NOTE,
High,NOTV,1.1699999570846558
High,NOV,41.60504913330078
High,NOVA,
High,NOVN,
High,NOVT,2.6700000762939453
High,NOVV,
High,NOVVW,
High,NOW,
High,NPAB,
High,NPABW,
High,NPCE,
High,NPCT,
High,NPFD,
High,NPK,114.30000305175781
High,NPO,27.450000762939453
High,NPV,15.0
High,NQP,13.199999809265137
High,NR,4.480000019073486
High,NRAC,
High,NRACU,
High,NRACW,
High,NRBO,
High,NRC,
High,NRDS,
High,NRDY,
High,NREF,
High,NREF^A,
High,NRG,24.1299991607666
High,NRGV,
High,NRGX,
High,NRIM,17.229999542236328
High,NRIX,
High,NRK,13.520000457763672
High,NRO,3.109999895095825
High,NRP,248.60000610351562
High,NRSN,
High,NRT,31.5
High,NRUC,
High,NRXP,
High,NRXPW,
High,NS,57.130001068115234
High,NSA,
High,NSA^A,
High,NSC,52.83000183105469
High,NSIT,11.979999542236328
High,NSL,7.230000019073486
High,NSP,12.045000076293945
High,NSPR,
High,NSS,
High,NSSC,0.9649999737739563
High,NSTB,
High,NSTC,
High,NSTD,
High,NSTG,
High,NSTS,
High,NSYS,3.200000047683716
High,NS^A,
High,NS^B,
High,NS^C,
High,NTAP,34.869998931884766
High,NTB,
High,NTCO,
High,NTCT,15.100000381469727
High,NTES,8.350000381469727
High,NTG,
High,NTGR,13.765508651733398
High,NTIC,4.494999885559082
High,NTIP,1.100000023841858
High,NTLA,
High,NTNX,
High,NTR,
High,NTRA,
High,NTRB,
High,NTRS,52.75
High,NTRSO,
High,NTST,
High,NTWK,10.899999618530273
High,NTZ,16.549999237060547
High,NU,
High,NUBI,
High,NUE,48.279998779296875
High,NUO,16.0
High,NURO,28800.0
High,NUS,27.6299991607666
High,NUTX,
High,NUV,9.84000015258789
High,NUVA,32.88999938964844
High,NUVB,
High,NUVL,
High,NUW,15.880000114440918
High,NUWE,
High,NUZE,
High,NVAC,
High,NVACR,
High,NVAX,57.20000076293945
High,NVCN,12000.0
High,NVCR,
High,NVCT,
High,NVDA,4.65500020980835
High,NVEC,43.09000015258789
High,NVEE,
High,NVEI,
High,NVFY,
High,NVG,14.350000381469727
High,NVGS,20.0
High,NVIV,
High,NVMI,6.699999809265137
High,NVNO,
High,NVO,13.236000061035156
High,NVOS,
High,NVR,712.6699829101562
High,NVRO,
High,NVS,48.23476791381836
High,NVSA,
High,NVSAU,
High,NVSAW,
High,NVST,
High,NVT,
High,NVTA,
High,NVTS,
High,NVVE,
High,NVVEW,
High,NVX,
High,NWBI,11.449999809265137
High,NWE,26.59000015258789
High,NWFL,17.515151977539062
High,NWG,11.260775566101074
High,NWL,15.430000305175781
High,NWLI,181.60000610351562
High,NWN,45.68000030517578
High,NWPX,28.600000381469727
High,NWS,
High,NWSA,
High,NWTN,
High,NWTNW,
High,NX,17.8700008392334
High,NXC,12.8100004196167
High,NXDT,25.479999542236328
High,NXDT^A,
High,NXE,
High,NXG,
High,NXGL,
High,NXGLW,
High,NXGN,32.0
High,NXJ,12.869999885559082
High,NXL,
High,NXLIW,
High,NXN,13.550000190734863
High,NXP,14.819999694824219
High,NXPI,
High,NXPL,16875.0
High,NXPLW,
High,NXRT,
High,NXST,4.050000190734863
High,NXTC,
High,NXTP,
High,NYAX,
High,NYC,
High,NYCB,14.619999885559082
High,NYCB^A,
High,NYCB^U,
High,NYMT,7.389999866485596
High,NYMTL,
High,NYMTM,
High,NYMTN,
High,NYMTZ,
High,NYMX,4.53000020980835
High,NYT,13.1899995803833
High,NYXH,
High,NZF,13.5
High,O,25.678295135498047
High,OABI,
High,OAK^A,
High,OAK^B,
High,OB,
High,OBE,127.47000122070312
High,OBLG,402.0
High,OBNK,
High,OBSV,
High,OBT,19.0
High,OC,26.110000610351562
High,OCAX,
High,OCAXW,
High,OCC,3.259999990463257
High,OCCI,
High,OCCIN,
High,OCCIO,
High,OCFC,11.5
High,OCFCP,
High,OCFT,
High,OCG,
High,OCGN,
High,OCN,148.35000610351562
High,OCSL,11.239999771118164
High,OCUL,
High,OCUP,321.6000061035156
High,OCX,
High,ODC,15.970000267028809
High,ODFL,9.220741271972656
High,ODP,67.0
High,ODV,330.9982604980469
High,OEC,
High,OESX,4.550000190734863
High,OFC,37.189998626708984
High,OFED,
High,OFG,11.029999732971191
High,OFIX,31.780000686645508
High,OFLX,14.789999961853027
High,OFS,
High,OGE,18.725000381469727
High,OGEN,64.0
High,OGI,
High,OGN,
High,OGS,
High,OHAA,
High,OHAAU,
High,OHI,19.969999313354492
High,OI,34.84000015258789
High,OIA,6.210000038146973
High,OIG,2.549999952316284
High,OII,30.309999465942383
High,OIIM,5.25
High,OIS,23.3028564453125
High,OKE,20.00963020324707
High,OKTA,
High,OKYO,
High,OLB,
High,OLED,12.710000038146973
High,OLIT,
High,OLITW,
High,OLK,
High,OLLI,
High,OLMA,
High,OLN,18.239999771118164
High,OLO,
High,OLP,8.989999771118164
High,OLPX,
High,OM,
High,OMAB,13.800000190734863
High,OMC,39.7400016784668
High,OMCL,12.130000114440918
High,OMER,7.449999809265137
High,OMEX,17.8799991607666
High,OMF,
High,OMGA,
High,OMI,29.293333053588867
High,OMIC,
High,OMQS,
High,ON,9.029999732971191
High,ONB,12.609999656677246
High,ONBPO,
High,ONBPP,
High,ONCR,
High,ONCS,
High,ONCT,307.29998779296875
High,ONCY,26.219999313354492
High,ONDS,
High,ONEM,
High,ONEW,
High,ONFO,
High,ONL,
High,ONON,
High,ONTF,
High,ONTO,
High,ONTX,
High,ONVO,
High,ONYX,
High,OOMA,
High,OP,
High,OPA,
High,OPAD,
High,OPAL,
High,OPBK,0.4000000059604645
High,OPCH,35.119998931884766
High,OPEN,
High,OPFI,
High,OPGN,
High,OPHC,440.0
High,OPI,92.68000030517578
High,OPINL,
High,OPK,1.9700000286102295
High,OPNT,1.2000000476837158
High,OPOF,16.479999542236328
High,OPP,
High,OPP^A,
High,OPP^B,
High,OPRA,
High,OPRT,
High,OPRX,6.75
High,OPT,
High,OPTN,
High,OPTT,1850.0
High,OPY,33.630001068115234
High,OR,
High,ORA,38.33000183105469
High,ORAN,25.979999542236328
High,ORC,
High,ORCC,
High,ORCL,25.190000534057617
High,ORGN,
High,ORGNW,
High,ORGO,
High,ORGS,
High,ORI,10.1899995803833
High,ORIA,
High,ORIAW,
High,ORIC,
High,ORLA,
High,ORLY,39.2400016784668
High,ORMP,5.400000095367432
High,ORN,21.760000228881836
High,ORRF,35.939998626708984
High,ORTX,
High,OSA,
High,OSAAW,
High,OSBC,7.190000057220459
High,OSCR,
High,OSG,
High,OSH,
High,OSI,
High,OSIS,28.200000762939453
High,OSK,38.33000183105469
High,OSPN,6.570000171661377
High,OSS,
High,OST,
High,OSTK,13.859999656677246
High,OSUR,5.300000190734863
High,OSW,
High,OTEC,
High,OTECW,
High,OTEX,10.239999771118164
High,OTIS,
High,OTLK,
High,OTLY,
High,OTMO,
High,OTMOW,
High,OTRK,1296.0
High,OTRKP,
High,OTTR,25.389999389648438
High,OUST,
High,OUT,
High,OVBC,22.5
High,OVID,
High,OVLY,4.400000095367432
High,OVV,171.35000610351562
High,OWL,
High,OWLT,
High,OXAC,
High,OXBR,
High,OXBRW,
High,OXLC,
High,OXLCL,
High,OXLCM,
High,OXLCN,
High,OXLCO,
High,OXLCP,
High,OXLCZ,
High,OXM,22.079999923706055
High,OXSQ,6.170000076293945
High,OXSQG,
High,OXSQL,
High,OXSQZ,
High,OXUS,
High,OXUSU,
High,OXUSW,
High,OXY,80.00770568847656
High,OZ,
High,OZK,7.465000152587891
High,OZKAP,
High,PAA,27.1200008392334
High,PAAS,25.18000030517578
High,PAC,32.900001525878906
High,PACB,
High,PACI,
High,PACK,
High,PACW,21.149999618530273
High,PACWP,
High,PACX,
High,PACXU,
High,PACXW,
High,PAG,15.510000228881836
High,PAGP,
High,PAGS,
High,PAHC,
High,PAI,12.899999618530273
High,PALI,144300.0
High,PALT,5.25
High,PAM,12.0
High,PANA,
High,PANL,
High,PANW,
High,PAR,6.039999961853027
High,PARA,14.399999618530273
High,PARAA,
High,PARAP,
High,PARR,
High,PASG,
High,PATH,
High,PATI,
High,PATK,1.324444055557251
High,PAVM,
High,PAVMZ,
High,PAX,
High,PAXS,
High,PAY,
High,PAYA,
High,PAYC,
High,PAYO,
High,PAYOW,
High,PAYS,0.019999999552965164
High,PAYX,31.149999618530273
High,PB,40.459999084472656
High,PBA,
High,PBAX,
High,PBBK,
High,PBF,
High,PBFS,
High,PBH,8.079999923706055
High,PBHC,3.400120973587036
High,PBI,22.989999771118164
High,PBI^B,
High,PBLA,
High,PBPB,
High,PBR,49.16999816894531
High,PBT,14.899999618530273
High,PBTS,
High,PBYI,
High,PCAR,37.0
High,PCB,
High,PCCT,
High,PCF,7.369999885559082
High,PCG,45.119998931884766
High,PCGU,
High,PCG^A,
High,PCG^B,
High,PCG^D,
High,PCG^E,
High,PCH,32.630001068115234
High,PCK,8.720000267028809
High,PCM,8.15999984741211
High,PCN,13.970000267028809
High,PCOR,
High,PCQ,12.550000190734863
High,PCRX,
High,PCSA,
High,PCT,
High,PCTI,6.099999904632568
High,PCTTU,
High,PCTTW,
High,PCTY,
High,PCVX,
High,PCYG,3.990000009536743
High,PCYO,2.8499999046325684
High,PD,
High,PDCE,19.309999465942383
High,PDCO,29.459999084472656
High,PDD,
High,PDEX,1.5299999713897705
High,PDFS,3.9800000190734863
High,PDI,
High,PDLB,
High,PDM,
High,PDO,
High,PDOT,
High,PDS,152.1999969482422
High,PDSB,
High,PDT,9.989999771118164
High,PEAK,28.333332061767578
High,PEAR,
High,PEB,21.979999542236328
High,PEBK,4.809091091156006
High,PEBO,9.081817626953125
High,PEB^E,
High,PEB^F,
High,PEB^G,
High,PEB^H,
High,PECO,
High,PED,201.60000610351562
High,PEG,33.63999938964844
High,PEGA,17.610000610351562
High,PEGR,
High,PEGY,53.20000076293945
High,PEN,
High,PENN,6.405155181884766
High,PEO,24.389999389648438
High,PEP,61.52000045776367
High,PEPG,
High,PEPLW,
High,PERF,
High,PERI,31.739999771118164
High,PESI,11.649999618530273
High,PET,
High,PETQ,
High,PETS,18.049999237060547
High,PETV,
High,PETVW,
High,PETZ,
High,PEV,
High,PFBC,9.699999809265137
High,PFC,5.889999866485596
High,PFD,10.579999923706055
High,PFDR,
High,PFDRW,
High,PFE,17.96963882446289
High,PFG,25.030000686645508
High,PFGC,
High,PFH,
High,PFHD,
High,PFIE,
High,PFIN,2.619999885559082
High,PFIS,18.049999237060547
High,PFL,11.329999923706055
High,PFLT,
High,PFMT,
High,PFN,9.90999984741211
High,PFO,8.359999656677246
High,PFS,10.84000015258789
High,PFSI,
High,PFSW,1.690000057220459
High,PFTA,
High,PFTAU,
High,PFTAW,
High,PFX,
High,PFXNL,
High,PG,61.310001373291016
High,PGC,13.4399995803833
High,PGEN,
High,PGNY,
High,PGP,18.31999969482422
High,PGR,18.09000015258789
High,PGRE,
High,PGRU,
High,PGRW,
High,PGRWW,
High,PGSS,
High,PGTI,2.1500000953674316
High,PGY,
High,PGYWW,
High,PGZ,
High,PH,55.040000915527344
High,PHAR,
High,PHAT,
High,PHCF,
High,PHD,11.649999618530273
High,PHG,30.989999771118164
High,PHGE,
High,PHI,57.810001373291016
High,PHIO,
High,PHK,11.029999732971191
High,PHM,10.260000228881836
High,PHR,
High,PHT,14.050000190734863
High,PHUN,
High,PHUNW,
High,PHVS,
High,PHX,13.800000190734863
High,PHYT,
High,PI,
High,PIAI,
High,PICC,
High,PII,22.2549991607666
High,PIII,
High,PIIIW,
High,PIK,
High,PIM,6.269999980926514
High,PINC,
High,PINE,
High,PINS,
High,PIPR,52.11000061035156
High,PIRS,
High,PIXY,
High,PJT,
High,PK,
High,PKBK,5.166065216064453
High,PKBO,
High,PKBOW,
High,PKE,28.809999465942383
High,PKG,23.729999542236328
High,PKI,20.809999465942383
High,PKOH,5.860000133514404
High,PKX,136.1999969482422
High,PL,
High,PLAB,4.650000095367432
High,PLAG,76.25
High,PLAO,
High,PLAOW,
High,PLAY,
High,PLBC,3.0199999809265137
High,PLBY,
High,PLCE,33.84000015258789
High,PLD,26.030000686645508
High,PLG,230.0
High,PLL,
High,PLM,28.496503829956055
High,PLMI,
High,PLMIU,
High,PLMR,
High,PLNT,
High,PLOW,
High,PLPC,44.13999938964844
High,PLRX,
High,PLSE,
High,PLTK,
High,PLTNU,
High,PLTR,
High,PLUG,7.599999904632568
